id; time; WIN<qty=50>; WIN<result=R$>; IND<qty=10>; IND<result=R$>; WDO<qty=25>; WDO<result=R$>; DOL<qty=5>; DOL<result=R$>;
27; 2016-04-25 11:58:30.422 BRT; -0.001688; -211.000000; -0.002709; -338.610000; 0.008756; 1094.500000; 0.009646; 1205.690000;
28; 2016-04-25 12:02:46.430 BRT; -0.003288; -411.000000; -0.003109; -388.610000; 0.001756; 219.500000; 0.000646; 80.690000;
29; 2016-04-25 12:07:02.433 BRT; -0.000888; -111.000000; -0.001509; -188.610000; -0.002244; -280.500000; -0.003354; -419.310000;
30; 2016-04-25 12:11:18.551 BRT; 0.004312; 539.000000; 0.005291; 661.390000; -0.011244; -1405.500000; -0.011354; -1419.310000;
31; 2016-04-25 12:15:34.599 BRT; -0.002488; -311.000000; -0.003509; -438.610000; 0.000756; 94.500000; 0.000646; 80.690000;
32; 2016-04-25 12:19:50.603 BRT; -0.002888; -361.000000; -0.002309; -288.610000; -0.004244; -530.500000; -0.002354; -294.310000;
33; 2016-04-25 12:24:06.781 BRT; -0.004888; -611.000000; -0.006709; -838.610000; 0.005756; 719.500000; 0.005646; 705.690000;
34; 2016-04-25 12:28:22.786 BRT; -0.000088; -11.000000; 0.001291; 161.390000; 0.001756; 219.500000; 0.001646; 205.690000;
35; 2016-04-25 12:32:38.958 BRT; 0.003112; 389.000000; 0.002491; 311.390000; -0.004244; -530.500000; -0.006354; -794.310000;
36; 2016-04-25 12:36:55.900 BRT; 0.000712; 89.000000; 0.000091; 11.390000; -0.004244; -530.500000; -0.003354; -419.310000;
37; 2016-04-25 12:41:11.590 BRT; -0.000488; -61.000000; -0.000709; -88.610000; 0.006756; 844.500000; 0.005646; 705.690000;
38; 2016-04-25 12:45:27.750 BRT; 0.003112; 389.000000; 0.004091; 511.390000; -0.003244; -405.500000; -0.003354; -419.310000;
39; 2016-04-25 12:49:43.750 BRT; -0.002088; -261.000000; -0.003109; -388.610000; 0.005756; 719.500000; 0.006646; 830.690000;
40; 2016-04-25 12:53:59.236 BRT; 0.002312; 289.000000; 0.001291; 161.390000; 0.000756; 94.500000; 0.000646; 80.690000;
41; 2016-04-25 12:58:15.257 BRT; 0.004712; 589.000000; 0.004491; 561.390000; -0.000244; -30.500000; -0.000354; -44.310000;
42; 2016-04-25 13:02:31.275 BRT; -0.001288; -161.000000; -0.001509; -188.610000; 0.002756; 344.500000; 0.002646; 330.690000;
43; 2016-04-25 13:06:47.413 BRT; -0.000888; -111.000000; 0.000091; 11.390000; -0.004244; -530.500000; -0.004354; -544.310000;
44; 2016-04-25 13:12:49.308 BRT; 0.003112; 389.000000; 0.003291; 411.390000; -0.003244; -405.500000; -0.004354; -544.310000;
45; 2016-04-25 13:17:05.345 BRT; -0.004088; -511.000000; -0.004309; -538.610000; 0.001756; 219.500000; 0.001646; 205.690000;
46; 2016-04-25 13:21:21.395 BRT; -0.002488; -311.000000; -0.004709; -588.610000; -0.003244; -405.500000; -0.002354; -294.310000;
47; 2016-04-25 13:25:37.416 BRT; -0.001688; -211.000000; 0.000091; 11.390000; -0.001244; -155.500000; -0.001354; -169.310000;
48; 2016-04-25 13:29:53.535 BRT; -0.002488; -311.000000; -0.003509; -438.610000; -0.000244; -30.500000; 0.000646; 80.690000;
49; 2016-04-25 13:34:09.540 BRT; -0.001288; -161.000000; -0.001909; -238.610000; 0.000756; 94.500000; 0.001646; 205.690000;
50; 2016-04-25 13:38:25.660 BRT; 0.001512; 189.000000; 0.002091; 261.390000; -0.000244; -30.500000; -0.003354; -419.310000;
51; 2016-04-25 13:42:41.697 BRT; -0.005288; -661.000000; -0.005109; -638.610000; 0.000756; 94.500000; 0.002646; 330.690000;
52; 2016-04-25 13:46:57.702 BRT; 0.000712; 89.000000; -0.000309; -38.610000; 0.005756; 719.500000; 0.005646; 705.690000;
53; 2016-04-25 13:51:13.777 BRT; -0.000088; -11.000000; 0.000091; 11.390000; 0.009756; 1219.500000; 0.008646; 1080.690000;
54; 2016-04-25 13:55:29.819 BRT; -0.004088; -511.000000; -0.006309; -788.610000; -0.000244; -30.500000; -0.000354; -44.310000;
55; 2016-04-25 13:59:46.250 BRT; -0.001688; -211.000000; -0.000709; -88.610000; 0.000756; 94.500000; 0.000646; 80.690000;
56; 2016-04-25 14:04:02.252 BRT; -0.001688; -211.000000; -0.001109; -138.610000; -0.002244; -280.500000; -0.001354; -169.310000;
57; 2016-04-25 14:08:18.258 BRT; -0.000488; -61.000000; -0.001909; -238.610000; -0.001244; -155.500000; -0.002354; -294.310000;
58; 2016-04-25 14:12:34.377 BRT; -0.002088; -261.000000; -0.001509; -188.610000; -0.005244; -655.500000; -0.006354; -794.310000;
59; 2016-04-25 14:16:50.406 BRT; -0.004888; -611.000000; -0.004709; -588.610000; 0.005756; 719.500000; 0.006646; 830.690000;
60; 2016-04-25 14:21:06.423 BRT; 0.001512; 189.000000; 0.001291; 161.390000; -0.004244; -530.500000; -0.004354; -544.310000;
61; 2016-04-25 14:25:22.438 BRT; 0.001512; 189.000000; 0.000491; 61.390000; 0.008756; 1094.500000; 0.008646; 1080.690000;
62; 2016-04-25 14:29:38.479 BRT; 0.003112; 389.000000; 0.002891; 361.390000; 0.004756; 594.500000; 0.004646; 580.690000;
63; 2016-04-25 14:33:54.481 BRT; -0.002888; -361.000000; -0.002709; -338.610000; -0.011244; -1405.500000; -0.011354; -1419.310000;
64; 2016-04-25 14:38:10.485 BRT; 0.001512; 189.000000; 0.001691; 211.390000; -0.000244; -30.500000; -0.000354; -44.310000;
65; 2016-04-25 14:42:26.486 BRT; -0.000088; -11.000000; -0.000709; -88.610000; -0.004244; -530.500000; -0.003354; -419.310000;
66; 2016-04-25 14:46:42.498 BRT; -0.002088; -261.000000; -0.002709; -338.610000; -0.000244; -30.500000; -0.001354; -169.310000;
67; 2016-04-25 14:50:58.503 BRT; -0.003288; -411.000000; -0.002709; -338.610000; -0.002244; -280.500000; -0.003354; -419.310000;
68; 2016-04-25 14:55:14.509 BRT; 0.001912; 239.000000; 0.000091; 11.390000; -0.000244; -30.500000; 0.000646; 80.690000;
69; 2016-04-25 14:59:30.556 BRT; 0.000712; 89.000000; 0.002091; 261.390000; -0.002244; -280.500000; -0.002354; -294.310000;
70; 2016-04-25 15:03:46.659 BRT; 0.001112; 139.000000; 0.000491; 61.390000; 0.004756; 594.500000; 0.003646; 455.690000;
71; 2016-04-25 15:08:02.673 BRT; 0.007512; 939.000000; 0.008091; 1011.390000; -0.000244; -30.500000; 0.000646; 80.690000;
72; 2016-04-25 15:12:18.881 BRT; -0.002088; -261.000000; -0.002309; -288.610000; -0.001244; -155.500000; -0.001354; -169.310000;
73; 2016-04-25 15:16:34.997 BRT; -0.003688; -461.000000; -0.005509; -688.610000; 0.000756; 94.500000; 0.000646; 80.690000;
74; 2016-04-25 15:20:51.118 BRT; 0.000312; 39.000000; -0.000309; -38.610000; -0.007244; -905.500000; -0.006354; -794.310000;
75; 2016-04-25 15:25:07.253 BRT; -0.005288; -661.000000; -0.005109; -638.610000; -0.001244; -155.500000; -0.001354; -169.310000;
76; 2016-04-25 15:29:23.368 BRT; -0.004888; -611.000000; -0.004309; -538.610000; 0.006756; 844.500000; 0.004646; 580.690000;
77; 2016-04-25 15:33:39.368 BRT; 0.001912; 239.000000; 0.000891; 111.390000; 0.001756; 219.500000; 0.002646; 330.690000;
78; 2016-04-25 15:37:55.496 BRT; -0.001688; -211.000000; -0.001109; -138.610000; -0.008244; -1030.500000; -0.009354; -1169.310000;
79; 2016-04-25 15:42:11.568 BRT; 0.005912; 739.000000; 0.006491; 811.390000; 0.005756; 719.500000; 0.006646; 830.690000;
80; 2016-04-25 15:46:27.600 BRT; -0.002888; -361.000000; -0.004309; -538.610000; -0.005244; -655.500000; -0.004354; -544.310000;
81; 2016-04-25 15:50:43.631 BRT; 0.005512; 689.000000; 0.005691; 711.390000; 0.003756; 469.500000; 0.002646; 330.690000;
82; 2016-04-25 15:54:59.765 BRT; -0.000088; -11.000000; -0.000309; -38.610000; 0.000756; 94.500000; 0.000646; 80.690000;
83; 2016-04-25 15:59:16.740 BRT; -0.005288; -661.000000; -0.005109; -638.610000; -0.000244; -30.500000; -0.000354; -44.310000;
84; 2016-04-25 16:03:32.820 BRT; 0.008312; 1039.000000; 0.008091; 1011.390000; -0.005244; -655.500000; -0.005354; -669.310000;
85; 2016-04-25 16:07:48.103 BRT; -0.002488; -311.000000; -0.003909; -488.610000; -0.002244; -280.500000; -0.002354; -294.310000;
86; 2016-04-25 16:12:04.196 BRT; 0.005912; 739.000000; 0.005691; 711.390000; 0.001756; 219.500000; 0.001646; 205.690000;
87; 2016-04-25 16:16:20.254 BRT; 0.001112; 139.000000; 0.002091; 261.390000; -0.001244; -155.500000; -0.002354; -294.310000;
88; 2016-04-25 16:20:36.275 BRT; -0.000488; -61.000000; -0.001509; -188.610000; -0.001244; -155.500000; -0.000354; -44.310000;
89; 2016-04-25 16:24:52.384 BRT; 0.003912; 489.000000; 0.003691; 461.390000; 0.001756; 219.500000; 0.001646; 205.690000;
90; 2016-04-25 16:29:08.480 BRT; -0.000488; -61.000000; -0.000709; -88.610000; 0.000756; 94.500000; 0.000646; 80.690000;
91; 2016-04-25 16:33:24.512 BRT; -0.000488; -61.000000; -0.000709; -88.610000; -0.001244; -155.500000; -0.000354; -44.310000;
92; 2016-04-25 16:37:40.516 BRT; -0.003288; -411.000000; -0.003509; -438.610000; 0.002756; 344.500000; 0.002646; 330.690000;
93; 2016-04-25 16:41:56.549 BRT; 0.001112; 139.000000; 0.001291; 161.390000; 0.001756; 219.500000; 0.001646; 205.690000;
